,site_id,load_curve
0,34816db2-ed2c-16d6-8416-b3849f02e9eb,"[2949.72562371 2860.65076608 2747.63635117 2680.00285423 2639.60552505
 2644.32656002 2643.34801145 2653.55559966 2652.26342335 2682.21659091
 2773.82937157 2874.55216076 2941.03007522 2980.04896261 2998.5332754
 3004.15488804 3027.22540895 3035.17374744 3040.4670082  3036.45147777
 3023.25613027 3003.16503076 3000.43207334 2983.5052586 ]"
0,3521b8a1-da99-25d8-a6eb-afc16bf58e5c,"[10309.86857989 10678.59297415 10698.90927223 10717.24647133
 12028.73814992 12837.55576036 13053.66386955 11811.69630525
 12410.86950612 12799.94850219 12303.12899491 11821.16082847
 12705.99273712 13343.40006405 13337.65275361 12128.1794468
 12630.74670228 12922.20525133 12369.83483024 11100.90669352
 10881.66227497 10604.06880045 10376.94475756  9862.68545284]"
0,35834753-fd0f-ebc7-ba6d-27c9c8de1656,"[184.64537797 178.46564579 171.20782778 122.16826069  94.41756441
  85.79917399  83.5805741   82.33740604  83.00767685  93.15013504
 101.5136757  139.26342716 142.96377262 164.1359094  164.72437096
 164.74788329 166.21012816 167.61916505 168.79345479 169.51838707
 169.86159191 170.89978371 174.13302545 179.97090369]"
0,35d54699-97cc-50f2-6d5c-5d50607e9631,"[ 609.01288175  561.68079916  490.97102028  449.42159699  431.40035889
  426.66805873  426.78766337  425.29894788  440.71888023  619.32410891
  825.73226374 1035.67426593 1180.62996928 1249.87684666 1287.39682705
 1297.30627545 1304.10466758 1260.37554322 1169.5351299  1044.23769392
  916.63095345  798.46129431  741.38342969  662.83481994]"
0,35f1db19-ab26-7f30-3451-971f053712f6,"[34403.01309368 33568.172805   31732.23806387 30096.17196392
 28974.20210425 28393.20194364 27999.79593942 27695.74783003
 27880.17240752 28559.41079958 30047.22964726 31365.42382187
 32586.35782339 34084.55610624 35453.65462396 36386.85232342
 37012.57329194 37406.12703912 37584.41929897 37578.5351895
 37284.93250712 36550.12798919 35706.00550304 35069.71992819]"
0,36f7a93f-16f8-3f4d-136e-551893c0eacf,"[0.02987691 0.02905611 0.0287278  0.02922027 0.03020523 0.02659373
 0.02659373 0.02692205 0.02774284 0.02905611 0.19682645 0.3509716
 0.37953524 0.3824901  0.38692239 0.30533544 0.19337911 0.07403564
 0.19961715 0.19846804 0.14922039 0.03595079 0.0306977  0.03053354]"
0,3747c7dc-e13d-8cc1-a12b-8af1ad992d6e,"[0.35093877 0.33291413 0.3439456  0.34276366 0.32611795 0.31124516
 0.30435049 0.30700986 0.30641889 0.29223557 0.30897977 0.32079921
 0.32552698 0.3355735  0.33281563 0.33990729 0.36118228 0.32680742
 0.32562548 0.32877733 0.34522604 0.35064328 0.35704548 0.34502905]"
0,3798bec0-bb4f-e581-d9e4-8741c99af207,"[1.48224489 1.55907123 1.55359926 1.71688259 1.7473067  1.6761712
 1.69193045 1.65866092 1.1519573  0.64569144 0.62139593 0.60957649
 0.58987743 0.91928951 1.39535014 1.45729275 1.47305199 1.47173872
 1.49756638 1.55819571 1.54965945 1.56147889 1.55031609 1.54703291]"
0,383e571b-d2eb-4fc0-45d8-e9dea63dec87,"[34.55380114 34.50007332 33.86341062 18.95301363 15.59424852 12.69684499
 12.21880076 12.16581166 11.93772663 11.78559242 16.97571356 27.03637961
 26.62194009 29.07629944 30.08418684 31.0402274  32.05312849 32.84713744
 33.39265094 33.27496274 33.28227464 33.25936765 33.00148779 33.46020231]"
0,38ad629b-c319-1371-b46c-ccbbda6b22d9,"[149.50488408 150.6388058  152.8161211  153.16996001 152.55959555
 151.23317024 148.86348266 147.38463038 147.72649664 149.72879674
 151.74930752 151.9069     149.88104859 149.30211508 149.40113569
 149.80960666 150.39099161 150.28374117 149.660244   150.17622807
 148.93181651 148.87560852 149.36900433 149.45279101]"
0,39138f01-5443-f532-6462-736c6dcc10e8,"[0.3516414  0.32816019 0.31523747 0.29123095 0.28681833 0.27410576
 0.27557669 0.27746794 0.28697599 0.30809348 0.31576295 0.31439701
 0.32479818 0.32327458 0.32973594 0.33346577 0.33320295 0.30987939
 0.32085854 0.33110188 0.34901486 0.35048562 0.35773494 0.35568621]"
0,39b6927a-be1b-dace-b129-5c7dc7fccb9b,"[338.72155497 342.30604123 347.89014631 353.5293308  353.90530379
 347.79345265 351.25802908 348.51110585 354.34353402 350.48308855
 341.82902026 335.28313315 340.38169332 342.01651017 352.76162146
 353.69585352 349.44434065 345.25362811 354.75620472 360.61908846
 355.26011901 321.80463353 330.55069507 345.37655436]"
0,3bb491cc-4378-1845-cd31-41b0a3c10ad3,"[5.30711851e-03 5.03830841e-03 4.88372550e-03 4.99863669e-03
 4.96170095e-03 4.88372550e-03 4.84610577e-03 5.07456015e-03
 4.84610577e-03 4.96101695e-03 4.84542177e-03 2.00448204e-01
 3.55740552e+00 5.30404327e+00 6.12605566e+00 6.39221939e+00
 6.45901494e+00 6.46670783e+00 6.07018967e+00 6.02821357e+00
 5.15483793e+00 2.85778106e+00 8.73024757e-01 1.09240868e-02]"
0,3c1338ac-67bd-38a2-f3c2-2c362ce6b5c0,"[5768.96583576 5568.23371907 5342.10163334 5033.43704904 4185.74180988
 3700.51191673 3593.07455218 3598.78005684 3796.22965335 4756.7072689
 5510.70852161 6018.30472844 6376.75409257 6669.87086478 6917.37249172
 7044.23050372 7092.16488509 7104.51619624 7072.05871033 6986.51882181
 6848.37587449 6666.62971264 6357.94674255 6028.87393122]"
0,3dc26230-5764-4f78-4bbe-b7fa0557b7e8,"[0.98043867 0.99788055 1.00649889 1.00629369 0.99911174 1.00896127
 0.99480257 1.00383131 1.07339362 1.10499419 1.0898095  1.0896043
 1.1322856  1.14028834 1.14788069 1.09534986 0.9488381  0.65417298
 1.03707347 0.99726496 1.07708719 1.0764716  1.01080806 1.01634842]"
0,3ec5215e-d1ec-ec60-ddd0-905fbbf03bb9,"[1.99715643 1.96202645 2.07759428 2.0910553  1.97286093 1.85171171
 1.80476229 1.68591129 1.70922185 1.75058987 1.72366782 1.67573344
 1.62714243 1.72924922 1.90391421 1.95349019 1.8980045  1.91080889
 1.90030272 1.92000179 1.99256    2.06938633 2.08842877 2.06314829]"
0,3f461171-89c5-fd7f-8e4a-1483094e74c2,"[2896.29228598 2630.57493748 2322.49519641 2128.70415325 1975.78778581
 1864.15123813 1828.28493918 1825.60958784 1844.05513177 1931.39463894
 2433.55018404 2810.96996264 3133.11395764 3469.12434044 3673.67851269
 3766.4534285  3805.05527037 3814.33899998 3820.8799637  3811.13965363
 3782.1686826  3727.64343323 3342.68197863 3056.92959087]"
0,3f4c503c-b16f-6ed9-160f-acd9411489f6,"[0.30488914 0.28463826 0.28059329 0.27791425 0.26659396 0.25327743
 0.24931128 0.25004675 0.2524368  0.26386225 0.26073674 0.27292399
 0.27712646 0.27242484 0.28322    0.29926823 0.325166   0.30544044
 0.31447584 0.31983409 0.32309093 0.32611145 0.31967643 0.31100867]"
0,3fdda635-72a0-16c5-900b-91e0d8cc02e0,"[88.6573333  88.29898823 66.45156697 40.58013373 28.43491033 23.10111601
 22.82601315 22.38155309 22.66910466 30.6325868  43.11953419 62.92912865
 68.18357953 78.00629734 77.08810223 77.22695325 78.02202923 79.37415088
 80.3057523  80.54159383 80.74590319 81.1691594  83.83318378 88.75439221]"
0,3feaeec7-c201-c614-d067-1c6db38f2255,"[2503.56228786 2062.65188898 1940.42654889 1896.35077578 1814.12197107
 1743.12786907 1742.69602188 1816.05499613 1908.7455343  2322.02230951
 2796.26297213 2995.49675637 3181.06705312 3408.63530983 3577.13166449
 3648.7945496  3700.03716937 3707.91197838 3718.12725469 3717.05693905
 3690.82665459 3634.82353789 3521.35235101 3286.63891661]"
0,412ee760-0692-d284-ef00-a91dc3516e81,"[617.36387452 605.80561473 597.19771338 559.70222002 446.4453425
 408.21898165 444.95792661 477.131705   484.44377751 497.16982225
 567.96303486 628.76863211 620.54602524 613.14447249 614.93154666
 625.56969615 632.30834815 643.24202459 656.14359617 668.84492132
 672.9247473  664.67019785 653.19266317 634.99822755]"
0,416a448a-266c-8622-bf29-ffb262f11dba,"[146.79026503 145.64496072 147.92437462 162.92655464 177.20303859
 187.44333544 190.85480695 191.69520901 192.73383287 194.15861761
 192.73474486 188.33075078 187.00382295 191.03519927 192.62988841
 191.46458864 190.93118641 188.13845693 188.20842964 183.79285323
 169.03059592 155.44697628 149.20524677 147.19801735]"
0,42767edd-b3e3-7376-0de3-78305466aa67,"[37.00209345 36.53917236 34.59538121 19.5513726  10.14455806  8.32692298
  8.00794183  8.12500076 18.86070164 19.56692665 18.34628256 19.33574997
 28.65090916 31.23472827 32.11628176 33.14097492 34.10216597 34.9307714
 35.5390483  35.74745479 35.51290601 35.31922593 35.18483456 35.87234547]"
0,42c0a431-7e11-212b-ce75-b13e7ea4338c,"[ 933.1401709   928.85489557  917.67017011  860.75644608  795.70609794
  724.47720711  643.41823998  527.23117276  474.86083648  494.06196708
  690.40050009  991.98826974 1189.08058366 1253.18056156 1195.27371303
 1199.06005493 1034.02748828 1095.25713062 1165.81865583 1141.47641691
 1062.40927499 1008.61157759  992.72340951  978.97412168]"
0,42c0c45f-f378-fb9d-6efe-175c1b784a3a,"[51.32186403 49.48153741 48.87982686 46.61234526 49.00880099 53.56386339
 54.83517785 52.81991262 52.81709456 52.19247018 54.11553285 59.09000057
 66.04059531 76.55489721 83.08594642 86.47460554 87.20531074 88.49941591
 88.70253854 82.53951294 71.85785793 64.26924276 59.72701895 55.01063287]"
0,44236c0b-b566-0af2-6675-6854fa9378dd,"[0.         0.         0.         0.         0.         0.26851462
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
0,44e37900-ae24-c5ec-b82c-c1ee16f051e6,"[99.89030323 97.6823805  97.40361599 63.73192922 51.65581213 45.02578768
 42.80999446 42.32830682 41.77031268 47.19688867 53.74252635 74.68452497
 85.73662377 87.64340166 87.42489256 88.42028793 90.24013916 91.58020425
 92.63360697 92.93316037 92.80828109 92.49851792 93.95098622 97.12355189]"
0,4549a7e8-4082-a14b-222c-0b3f854d53be,"[0.95630732 0.88853708 0.73472025 0.63649854 0.44257223 0.35917954
 0.29923421 0.15917936 0.08569091 0.05493849 0.05830375 0.05578665
 0.06186052 0.13972653 0.26850914 0.45800316 0.54547247 0.6365259
 0.77138239 0.88760685 0.96446055 0.99157412 1.00380395 0.98861926]"
0,46ad5df5-ae69-be7e-cc46-9c02132e204a,"[13.97538927 14.28729107 13.77675708 11.86923135 12.50616765 12.65609939
 12.63585314 12.70206387 12.84652365 18.11766401 27.20549741 30.92314795
 39.15243062 42.17842524 42.57733122 43.84682625 42.17131169 41.0096143
 41.35434786 39.7631015  23.74831223 17.19728011 15.99399581 13.59782394]"
0,470f0ef8-244f-e174-0201-3d9c0783d463,"[6402.7424069  6442.28892817 6460.95838476 6484.24530122 6460.42994545
 6459.65807859 6448.94195765 6465.07154867 6472.6911454  6489.91731747
 6450.86064618 6445.23065459 6481.55966259 6465.80960681 6427.09701245
 6438.48438289 6434.1059383  6417.79905573 6381.05768073 6389.92357137
 6401.92686578 6357.29010719 6348.95609118 6350.81436925]"
0,4721a1d8-197d-36f8-0a79-a2f3819ead5d,"[397.21879393 374.83818019 347.67102299 318.00841429 260.98685615
 248.90350695 248.12260335 253.07994497 253.00538038 268.66553183
 291.64762356 330.6934786  420.07203921 502.93975013 537.73817758
 555.09602328 569.09817044 574.34740472 552.50893467 525.45973472
 483.46675425 441.28493639 425.17889305 417.13738986]"
0,478fe98a-0473-bebd-03cd-0d7ae3af595e,"[1.30495334 1.28032952 1.23830485 1.20492589 1.18424187 1.02041134
 0.66210732 0.55923445 0.56120436 0.55124539 0.54982268 0.52716876
 0.53931651 0.78610196 1.02063022 1.09296956 1.12208039 1.10752497
 1.1631201  1.21882467 1.26785344 1.26621186 1.28788082 1.2906168 ]"
0,481f0202-e3f4-47e8-ce19-b84b5114407a,"[90.58525576 90.3447813  87.33241642 54.22690437 29.66925713 25.03972703
 24.32624711 23.724532   23.4394109  23.9116594  32.4299893  61.15388303
 72.75822585 74.80328933 75.32596196 76.24738097 77.43687136 78.52197042
 79.51262798 80.05916748 80.61083238 81.16104721 83.89217608 88.11908382]"
0,49d4b6e2-1c91-8aea-8f1d-49367fb47ada,"[ 7.68345451  4.43844465  3.98249347  3.71245217  3.52038633  3.26594013
  3.20314937  3.12189074  3.14487298  3.21833406  3.23392915  3.312315
  3.55198691  4.5299632   7.43926824  9.02093867 10.361706   11.86458018
 12.84460846 13.98469161 14.91465143 15.73421445 15.78797647 14.94009606]"
0,4a169d3c-b1ec-414c-d1ea-8736507dca6e,"[0.09149119 0.0650069  0.05800279 0.05778391 0.05471961 0.05625176
 0.05625176 0.05559513 0.05668952 0.05734615 0.06741456 0.12235306
 0.23354331 0.28366648 0.29351601 0.27797564 0.29001395 0.277319
 0.2996446  0.23113565 0.1838579  0.12476072 0.15058838 0.11950764]"
0,502d63b2-591b-5f66-2b4f-1bae154e1f4b,"[0.43283214 0.40136836 0.40123157 0.37811253 0.36415903 0.35102632
 0.34815354 0.35225751 0.3544463  0.34500716 0.35253111 0.36306464
 0.36881019 0.38549968 0.40424114 0.41176509 0.424077   0.40957631
 0.42585539 0.40916591 0.41477467 0.44883763 0.45116321 0.45034242]"
0,50877f54-bd2c-9048-b1bc-8fdc3a00d21e,"[12.80376523 12.89506437 12.40334376 11.82846706 12.01637618 12.06901437
 11.99999523 12.27224566 12.98641901 15.71871208 17.15607579 18.25237175
 22.43341611 24.17965447 24.80629289 25.20799362 24.66300469 25.77570866
 26.67579381 26.30964042 18.99544493 14.4795992  12.8368035  12.45967679]"
0,5262ce23-8185-85d4-08d2-0a7fe031f563,"[1207.30133578 1206.67993985  891.31963565  670.95971491  582.01826644
  571.00149096  566.33397269  561.9548897   563.10929115  605.9484922
  872.98821311 1038.44589643 1082.49742876 1076.00235656 1059.46235021
 1076.87190594 1092.38353012 1104.74941492 1109.71480033 1111.23212049
 1112.45944494 1122.46405074 1169.11723621 1209.78384243]"
0,529c6f3e-e942-8be0-cd08-b86ffa210e39,"[1.18872888 1.16301066 1.13050721 1.12306534 1.10840048 1.04295582
 0.91370809 0.79255888 0.61811275 0.44618373 0.58068454 0.73444665
 0.81926205 0.85887905 0.90177923 0.95945369 1.02577386 1.05586965
 1.07972741 1.09844151 1.13061665 1.15578768 1.1580859  1.1809587 ]"
0,529d499b-a34d-324e-6c04-947e7a257a56,"[ 2.96062452  2.7588749   2.72624514  2.71462999  2.70661516  2.69282491
  2.68062973  2.67726493  2.67174395  3.14885178  6.30925693 14.58678451
 25.56288758 27.03488052 22.74609242 21.87439575 21.69892933 19.36131907
 17.12825314 15.75788775 12.37308978  8.22161075  5.29311097  3.43591384]"
0,542f6bfc-a1d2-620f-a1f1-464a7c274a69,"[71.32530887 74.53380435 73.9554837  67.15221605 58.08443191 42.55224775
 31.3431757  23.94239176 18.92591648 15.98810798 16.42901674 18.76786435
 24.83381804 38.76797061 57.2404366  74.21021445 81.97825455 82.02168003
 81.12462858 78.97870044 75.51538667 70.50740387 67.45453097 68.67250201]"
0,549c315b-6263-d161-8762-d46d1ed5ca34,"[372.03657246 370.19678962 366.79864691 358.92750411 297.92049764
 260.02503127 251.61353229 246.14928641 239.94019715 242.26671096
 265.23072697 321.87411787 341.25492943 349.79211937 354.50331392
 357.27535482 355.00657021 358.9285985  367.42332601 375.43559069
 362.53741173 365.8826953  371.60986892 375.06185573]"
0,549eebeb-2468-755b-3110-c3080e17eabd,"[142.88721988 136.9511131  129.14326721 121.59007273 117.11719577
 120.71494195 123.76341266 126.2263493  128.64135156 138.37646327
 166.59499856 211.1061346  252.00770502 285.52167619 295.80975695
 293.40766168 280.63893564 271.96375653 267.6251615  257.6470947
 205.31736038 159.68838471 151.21405394 147.70433793]"
0,55245d41-a763-7bbd-22d9-7eae53359846,"[1.62024775 1.5542559  1.5207675  1.67212195 1.64651317 1.63535037
 1.5283188  1.36974136 1.20820906 0.6165806  0.55321529 0.64580088
 0.64284602 0.6592619  0.90287361 1.39108201 1.4038864  1.48727909
 1.51452946 1.51846927 1.54506301 1.54539132 1.55031609 1.62911233]"
0,5765f8aa-b69b-a03f-7cf5-560bc216929e,"[1042.4938072  1007.74594979  981.57284732  913.353659    847.66722271
  827.77847955  823.26449126  845.39074999  841.78355099  856.85634211
  913.68386451  996.27368187 1044.68497204 1083.64104132 1107.78757554
 1119.4609654  1129.64204196 1144.86432706 1146.28178393 1146.72952716
 1145.71521705 1132.56215413 1110.58697625 1079.07846523]"
0,591c3ec2-5ab5-f4fb-318d-4f46fc4d850d,"[0.33591003 0.31026021 0.31026021 0.29569111 0.28440519 0.28071162
 0.27578685 0.27065689 0.27722324 0.28932996 0.28912476 0.29363913
 0.29404952 0.29897429 0.31723696 0.31764736 0.33036967 0.30820822
 0.32318772 0.32831768 0.3402192  0.34473356 0.33447364 0.33201125]"
0,5961e490-81ba-c338-86cd-ad5c7919ee60,"[1402.30878683 1334.87815465 1021.72046628  838.46043434  796.67601204
  740.57021501  728.62689244  743.80132525  785.11940768  827.20156744
 1071.2552021  1226.61832969 1276.68858174 1271.38017732 1275.37145328
 1292.60287843 1312.63600251 1330.12277674 1334.7917004  1331.91744326
 1329.40599358 1333.24600264 1381.93078965 1421.46233143]"
0,5a717cb9-181c-1d40-e12f-a2777bc78952,"[1053.17082767 1038.80509057  734.36552527  415.16357953  282.68185887
  271.5447949   269.34310474  282.2571834   407.01716698  535.53906471
  810.61584103  955.18761971  973.02218177  942.08786464  936.33924366
  947.20296199  957.60937392  965.98745836  969.12894968  970.27908573
  969.59838559  976.99062142 1021.75606777 1056.77178681]"
0,5aed4954-460d-a724-04bc-522537a29698,"[556.29106035 537.98143994 527.62141656 521.42183484 512.17295128
 510.79268538 505.87034338 503.5607311  499.07743005 498.4987291
 492.13946186 484.70897611 484.71726613 499.23945483 521.90014634
 548.51996395 563.9592481  578.20051998 584.68438377 585.94807852
 581.25793734 577.08978022 575.45861591 573.1007204 ]"
0,5af67d8c-1379-a6e1-6014-5507848a20f7,"[193.57140775 199.71341077 193.61832982 173.31384206 127.87253187
 116.85925207 110.07725758 106.31742734 105.24236934 106.36977577
 106.76047381 149.12950571 191.21700519 228.12839403 243.76844515
 260.46536    233.43122617 240.43761668 251.28523285 242.39238367
 252.20324556 249.95226306 241.82740366 207.78049538]"
0,5c4475bf-d7df-3514-9ff1-07f0e9514500,"[232.1071766  249.65755417 264.55132369 273.53806534 264.17186232
 209.36768884 123.42176619  89.19387461  81.35220289  81.32588093
 104.94563673 123.69963969 145.70306748 203.90913745 226.03807014
 217.04689347 212.62007674 214.85932006 218.11081603 221.86979173
 224.47335368 223.24399822 224.7412454  225.01670941]"
0,5cca460f-ace3-6061-82c9-a548171ce604,"[0.1384714  0.13198371 0.12176653 0.10906696 0.10581012 0.08722751
 0.0790589  0.04924748 0.02425618 0.02182646 0.08018817 0.14514275
 0.17893314 0.18681293 0.18349025 0.19486321 0.17424486 0.0756314
 0.1922235  0.20346514 0.17804018 0.1713555  0.15894526 0.15001502]"
0,5d965a76-b72f-6dc7-165f-531184c27ea9,"[ 923.07500873  900.48264832  871.31627356  840.26541004  813.89635664
  801.60846552  794.24927943  788.71135359  786.96910846  796.1586109
  841.96259357  927.9511282  1022.3807104  1087.22706383 1124.02222822
 1152.10936804 1157.71703403 1147.15740718 1123.52033992 1079.42979251
 1029.90071744  990.18784854  959.16981678  939.65067403]"
0,5ef5bf80-7c47-1b7a-78d8-6d8a195577f6,"[38.86413349 38.42924936 37.43693653 22.49332474 18.28851916 15.97422835
 15.61095168 15.24017842 15.17223034 15.95111616 16.91496795 29.86984327
 33.39148131 34.58285042 36.29642247 37.99511763 39.41743086 40.48690519
 41.13113288 41.2016049  40.7963446  40.12897736 39.15323089 38.95402414]"
0,5f10fb10-ef38-c5a1-10c4-7ae824cf2932,"[34339.50515626 34090.18839496 34765.12954111 34748.93020584
 34241.25615738 35098.706458   35083.92795082 34922.01940183
 35002.72416362 35289.11773529 35177.80258172 35456.90712364
 36384.69475412 36583.72803984 36558.88477459 35977.67780012
 35862.69251953 36630.67413857 35624.22379549 35047.17501599
 34945.71414477 34326.2112497  32723.30777515 33672.96051022]"
0,5fe94934-6a5f-af51-9794-5b881e7adf19,"[10488.31580568 10374.88598682 10260.09824604 10153.7640289
 10041.76830167  9998.81909595  9952.11918905  9913.84785365
  9920.88041837  9977.0975982  10111.21011767 10437.94793366
 10781.661087   10982.03468079 11106.15977641 11194.35115852
 11260.9681292  11295.54260751 11292.97647652 11236.1223604
 11093.99888952 10911.90208438 10746.59807198 10608.37501515]"
0,61ecf3c1-f9ec-2cf1-3de7-bbe7fc425bd8,"[0.368263   0.34651195 0.35745587 0.3538991  0.35307831 0.3533519
 0.35690868 0.35786627 0.34965833 0.35950786 0.35526709 0.35581429
 0.34172399 0.35075272 0.35540389 0.3678526  0.39617    0.37004139
 0.37811253 0.40123157 0.40013717 0.38645727 0.38768846 0.37168297]"
0,61ff3699-aad4-35d3-4ecb-b8195e8b08cd,"[1903.80287577 1828.64439232 1713.81418911 1580.09874252 1509.23273913
 1489.31343185 1483.48346744 1513.03397388 1510.09566744 1526.97324821
 1620.27018913 1764.66964025 1840.51252928 1909.7866023  1984.83085857
 2019.51721113 2044.68111977 2066.44748761 2067.80166124 2078.24941383
 2057.16991394 2015.43882155 1999.85125566 1970.02304718]"
0,62194036-a4ec-91df-6a8f-9584b72c4b28,"[283.90133268 304.78666002 321.75709997 336.68945321 328.91803691
 290.33583938 222.62351884 173.14549717 158.48460794 159.33875374
 159.74698942 158.32206333 190.05506155 241.78485004 274.6910915
 267.83929302 265.09562425 270.1673937  274.60769881 278.00288667
 281.02756802 281.29977074 280.82655552 278.87990527]"
0,628c0db4-db3e-14b8-48c8-a59cc0589a2b,"[105.0178274  103.17591961 100.75802634  72.07151295  53.31583192
  45.08946991  43.4237684   43.38035979  43.35873642  44.47731932
  55.7766687   82.16965281  89.52779923  91.72479627  91.22393397
  91.88760992  93.17238996  94.38393464  95.26931167  96.01566212
  95.59311726  95.47077333  97.86012349 101.58101616]"
0,62956e4f-600f-ebbe-c147-be502c139aea,"[333.43981952 325.16550261 307.03585501 297.66451929 300.84395402
 306.73358597 305.90627803 310.41766392 324.28801889 388.34654669
 561.17612017 653.86074861 713.46228181 751.37394519 763.93587213
 779.01429937 781.0512917  771.09319757 735.90317832 660.00264219
 512.37060254 399.83802119 365.65577306 341.08458728]"
0,62bca157-801c-d9df-de16-8d9b286db265,"[276.04097877 234.15115389 202.88103799 185.10546276 174.98234831
 171.90502949 174.60399375 182.51070429 224.18552669 269.16960891
 321.07330544 400.93658127 461.8575229  501.20653373 522.92201232
 537.03506703 541.77492554 530.46538464 518.62647707 402.17520532
 339.70186825 320.48703039 312.79997349 306.1313854 ]"
0,64d71a56-74d5-f7c0-4977-1a90d44b3f1e,"[0.72727838 0.71770245 0.70112241 0.72930301 0.71595142 0.60837266
 0.54588286 0.49302372 0.37264057 0.36235328 0.34686763 0.34714123
 0.34987721 0.36355711 0.49181989 0.61887883 0.66309228 0.6857462
 0.69340694 0.71452871 0.72383105 0.72109507 0.72164226 0.73411833]"
0,6583ed22-8aa7-bfa3-b07d-ee47898e9a60,"[2021.15975713 2028.98192587 2041.09028194 1987.42347385 1996.00569803
 1933.38840277 1954.66393568 1929.97937086 1929.3785495  1974.76846885
 2068.46705174 2355.79919474 2804.87868471 2840.91483334 2952.52478729
 2987.3182535  2744.97219911 2871.9917434  2895.66508977 2406.67201936
 2187.82530296 2077.87991964 2069.20740811 2037.88754296]"
0,65a25cea-b6e7-95c5-d9e2-0bd9041ae4b5,"[686.12988962 699.61275586 708.34274487 713.73859944 711.59965627
 711.78603674 712.52222074 710.19534305 706.02575502 703.63823432
 700.1092871  691.46971951 680.98815567 657.5411734  617.25456388
 572.35903077 546.98427105 529.92091445 536.84825335 549.26729644
 578.66592039 608.023677   635.35783937 664.65766159]"
0,66968bd0-f5a8-f0f8-0fda-9eab6facfb65,"[10.0236516   9.04345374  7.1892745   6.66855753  6.51489917  6.49357166
  6.53048491  6.5404986   6.57751641  6.59376814 15.70138268 20.53224903
 22.71991182 25.49838227 26.96243289 27.7959494  27.20702956 26.49499059
 26.79852029 24.68359355 14.26642922 11.81321318 11.75947893 11.75257828]"
0,66e9c85d-6b5f-d012-4b56-f69218073f86,"[754.81077467 752.31156577 722.81867908 696.2535653  554.93999942
 415.27874699 346.26905177 323.60435204 321.23236624 339.96622782
 499.84183569 604.98146895 644.18385858 666.34398875 685.23128412
 701.55157299 712.8973018  720.89172789 723.17643591 721.48259027
 718.13703311 719.06070018 733.45086413 745.34997239]"
0,67558069-06d2-2b8a-e0a8-18cc5444c287,"[ 907.78279195  894.12756714  934.37439002  985.02280951  979.2624758
  975.34022863  958.17775019  961.91728857  984.92529916 1140.7429005
 1396.98713479 1495.09600908 1554.59226174 1592.90890498 1602.72166382
 1603.85797131 1587.65746368 1570.48480739 1541.27224928 1506.90625269
 1465.98851262 1426.46513775 1318.81190432 1045.60677865]"
0,678558e3-3fd0-d054-e17f-f0defcb52c12,"[0.70467918 0.70139601 0.69362582 0.70905675 0.69143704 0.64919349
 0.61625229 0.48601961 0.35578693 0.34002768 0.33411796 0.55441912
 0.56766127 0.578058   0.60793491 0.62960387 0.66900199 0.68487068
 0.68311965 0.69242199 0.69493909 0.69658068 0.69767507 0.70708684]"
0,69027f73-bb42-a1d3-c29a-2f4c2fabd2f6,"[ 74.27871777 106.97433323 108.23744546  90.52694422  79.08386789
  69.39916206  60.91950981  53.68866857  46.81068676  55.91545588
  87.04481469 112.65249939 133.96061782 151.72867822 158.51095543
 164.01681558 166.55334326 162.46212192 158.91358235 153.5045212
 116.93070018  88.11488582  75.06314928  72.4461154 ]"
0,692d66d9-f8e7-5a6e-af7e-7983d9a6d0e1,"[1.19223094 1.1804115  1.24935821 1.28897521 1.25942662 1.20142383
 1.15961805 0.95365342 0.57740136 0.47212082 0.54084866 0.515021
 0.4723397  0.7253632  1.08651264 1.05718293 1.05959059 1.08563713
 1.09986423 1.15524048 1.25439242 1.18697785 1.18238141 1.20820906]"
0,697f6a9a-ee82-6061-2027-071e657e0e21,"[1.48793573 1.44525443 1.4465677  1.42588369 1.39764837 1.38221744
 1.33822287 1.22889308 1.30801764 1.35168389 1.32131451 1.30473446
 1.2886469  1.27846905 1.24202579 1.25187532 1.27912568 1.34347595
 1.37860594 1.43015182 1.45280574 1.4465677  1.45937209 1.49089059]"
0,6ba0dc29-c307-1388-1637-85349f4e0309,"[2965.59248762 2815.49549355 2678.70718498 2629.30522357 2598.99756183
 2499.98450065 2665.21464158 2898.52834826 3026.37984956 3061.2222351
 3043.50292988 3047.41516336 3052.71618063 3073.15461289 3116.56871644
 3120.93205842 3112.54551158 3099.7404654  3102.2140108  3086.31292889
 3061.80270076 3055.40904225 3082.27133825 3048.13614899]"
0,6d170a51-75d7-e03a-6464-cf3784b0e5b9,"[1.91803188 1.82150648 1.89701955 1.93017963 1.96038485 1.8290578
 1.74041202 1.54768955 1.38976874 1.3759794  1.47545966 1.42555537
 1.36514492 1.59431066 1.67835998 1.7046254  1.83201265 1.74041203
 1.79786762 1.86156124 1.9314929  1.8812603  1.98960514 2.02703335]"
0,6f0a4626-425b-fa1e-60e4-ff61ac464eec,"[2129.93295877 2158.11300703 2175.4087031  2177.8290118  2173.26679139
 2173.19564951 2164.19781163 2151.92715719 2135.87723793 2123.33812907
 2113.70485057 2101.30866934 2079.3269251  2054.69149849 2035.86182287
 2032.80627966 2034.73503659 2038.55971869 2038.34609332 2044.2809826
 2048.90602933 2059.58428556 2077.90713171 2103.84074284]"
